Date,Product Name,Quantity,Unit Cost
7/22/2025,250ML STRAWBERRY,111,30
7/22/2025,500ML STRAWBERRY,75,59
7/22/2025,5L STRAWBERRY,12,450
7/23/2025,100ML VANILLA,150,13
7/23/2025,250ML VANILLA,97,30
7/23/2025,500ML VANILLA,77,59
7/23/2025,100ML STRAWBERRY,135,13
7/23/2025,250ML STRAWBERRY,85,30
7/23/2025,500ML STRAWBERRY,62,59
7/23/2025,5L STRAWBERRY,11,450
7/24/2025,100ML VANILLA,169,13
7/24/2025,250ML VANILLA,106,30
7/24/2025,500ML VANILLA,83,59
7/24/2025,100ML STRAWBERRY,149,13
7/24/2025,250ML STRAWBERRY,101,30
7/24/2025,500ML STRAWBERRY,74,59
7/24/2025,5L STRAWBERRY,11,450
7/25/2025,100ML VANILLA,159,13
7/25/2025,250ML VANILLA,126,30
7/25/2025,500ML VANILLA,84,59
7/25/2025,100ML STRAWBERRY,142,13
7/25/2025,250ML STRAWBERRY,86,30
7/25/2025,500ML STRAWBERRY,61,59
7/25/2025,5L STRAWBERRY,9,450
7/26/2025,100ML VANILLA,170,13
7/26/2025,250ML VANILLA,99,30
7/26/2025,500ML VANILLA,88,59
7/26/2025,100ML STRAWBERRY,144,13
7/26/2025,250ML STRAWBERRY,86,30
7/26/2025,500ML STRAWBERRY,71,59
7/26/2025,5L STRAWBERRY,12,450
7/27/2025,100ML VANILLA,150,13
7/27/2025,250ML VANILLA,116,30
7/27/2025,500ML VANILLA,85,59
7/27/2025,100ML STRAWBERRY,139,13
7/27/2025,250ML STRAWBERRY,88,30
7/27/2025,500ML STRAWBERRY,71,59
7/27/2025,5L STRAWBERRY,10,450
7/28/2025,100ML VANILLA,185,13
7/28/2025,250ML VANILLA,154,30
7/28/2025,500ML VANILLA,95,59
7/28/2025,100ML STRAWBERRY,183,13
7/28/2025,250ML STRAWBERRY,107,30
7/28/2025,500ML STRAWBERRY,86,59
7/28/2025,5L STRAWBERRY,15,450
7/29/2025,100ML VANILLA,233,13
7/29/2025,250ML VANILLA,163,30
7/29/2025,500ML VANILLA,105,59
7/29/2025,100ML STRAWBERRY,164,13
7/29/2025,250ML STRAWBERRY,134,30
7/29/2025,500ML STRAWBERRY,81,59
7/29/2025,5L STRAWBERRY,13,450
7/30/2025,100ML VANILLA,174,13
7/30/2025,250ML VANILLA,99,30
7/30/2025,500ML VANILLA,88,59
7/30/2025,100ML STRAWBERRY,132,13
7/30/2025,250ML STRAWBERRY,103,30
7/30/2025,500ML STRAWBERRY,68,59
7/30/2025,5L STRAWBERRY,10,450
7/31/2025,100ML VANILLA,142,13
7/31/2025,250ML VANILLA,104,30
7/31/2025,500ML VANILLA,70,59
7/31/2025,100ML STRAWBERRY,125,13
7/31/2025,250ML STRAWBERRY,90,30
7/31/2025,500ML STRAWBERRY,58,59
7/31/2025,5L STRAWBERRY,9,450
8/1/2025,100ML VANILLA,169,13
8/1/2025,250ML VANILLA,109,30
8/1/2025,500ML VANILLA,87,59
8/1/2025,100ML STRAWBERRY,149,13
8/1/2025,250ML STRAWBERRY,97,30
8/1/2025,500ML STRAWBERRY,63,59
8/1/2025,5L STRAWBERRY,10,450
8/2/2025,100ML VANILLA,159,13
8/2/2025,250ML VANILLA,107,30
8/2/2025,500ML VANILLA,75,59
8/2/2025,100ML STRAWBERRY,117,13
8/2/2025,250ML STRAWBERRY,97,30
8/2/2025,500ML STRAWBERRY,69,59
8/2/2025,5L STRAWBERRY,11,450
8/3/2025,100ML VANILLA,134,13
8/3/2025,250ML VANILLA,105,30
8/3/2025,500ML VANILLA,85,59
8/3/2025,100ML STRAWBERRY,143,13
8/3/2025,250ML STRAWBERRY,94,30
8/3/2025,500ML STRAWBERRY,56,59
8/3/2025,5L STRAWBERRY,11,450
8/4/2025,100ML VANILLA,206,13
8/4/2025,250ML VANILLA,171,30
8/4/2025,500ML VANILLA,108,59
8/4/2025,100ML STRAWBERRY,172,13
8/4/2025,250ML STRAWBERRY,135,30
8/4/2025,500ML STRAWBERRY,84,59
8/4/2025,5L STRAWBERRY,12,450
8/5/2025,100ML VANILLA,180,13
8/5/2025,250ML VANILLA,164,30
8/5/2025,500ML VANILLA,111,59
8/5/2025,100ML STRAWBERRY,162,13
8/5/2025,250ML STRAWBERRY,127,30
8/5/2025,500ML STRAWBERRY,82,59
8/5/2025,5L STRAWBERRY,16,450
8/6/2025,100ML VANILLA,178,13
8/6/2025,250ML VANILLA,98,30
8/6/2025,500ML VANILLA,81,59
8/6/2025,100ML STRAWBERRY,112,13
8/6/2025,250ML STRAWBERRY,82,30
8/6/2025,500ML STRAWBERRY,61,59
8/6/2025,5L STRAWBERRY,10,450
8/7/2025,100ML VANILLA,172,13
8/7/2025,250ML VANILLA,106,30
8/7/2025,500ML VANILLA,79,59
8/7/2025,100ML STRAWBERRY,142,13
8/7/2025,250ML STRAWBERRY,79,30
8/7/2025,500ML STRAWBERRY,72,59
8/7/2025,5L STRAWBERRY,10,450
8/8/2025,100ML VANILLA,143,13
8/8/2025,250ML VANILLA,115,30
8/8/2025,500ML VANILLA,90,59
8/8/2025,100ML STRAWBERRY,134,13
8/8/2025,250ML STRAWBERRY,80,30
8/8/2025,500ML STRAWBERRY,67,59
8/8/2025,5L STRAWBERRY,9,450
8/9/2025,100ML VANILLA,166,13
8/9/2025,250ML VANILLA,111,30
8/9/2025,500ML VANILLA,85,59
8/9/2025,100ML STRAWBERRY,113,13
8/9/2025,250ML STRAWBERRY,96,30
8/9/2025,500ML STRAWBERRY,74,59
8/9/2025,5L STRAWBERRY,9,450
8/10/2025,100ML VANILLA,160,13
8/10/2025,250ML VANILLA,105,30
8/10/2025,500ML VANILLA,81,59
8/10/2025,100ML STRAWBERRY,132,13
8/10/2025,250ML STRAWBERRY,80,30
8/10/2025,500ML STRAWBERRY,60,59
8/10/2025,5L STRAWBERRY,9,450
8/11/2025,100ML VANILLA,206,13
8/11/2025,250ML VANILLA,132,30
8/11/2025,500ML VANILLA,115,59
8/11/2025,100ML STRAWBERRY,192,13
8/11/2025,250ML STRAWBERRY,133,30
8/11/2025,500ML STRAWBERRY,95,59
8/11/2025,5L STRAWBERRY,13,450
8/12/2025,100ML VANILLA,206,13
8/12/2025,250ML VANILLA,142,30
8/12/2025,500ML VANILLA,95,59
8/12/2025,100ML STRAWBERRY,195,13
8/12/2025,250ML STRAWBERRY,121,30
8/12/2025,500ML STRAWBERRY,88,59
8/12/2025,5L STRAWBERRY,14,450
8/13/2025,100ML VANILLA,172,13
8/13/2025,250ML VANILLA,110,30
8/13/2025,500ML VANILLA,68,59
8/13/2025,100ML STRAWBERRY,129,13
8/13/2025,250ML STRAWBERRY,95,30
8/13/2025,500ML STRAWBERRY,66,59
8/13/2025,5L STRAWBERRY,11,450
8/14/2025,100ML VANILLA,151,13
8/14/2025,250ML VANILLA,109,30
8/14/2025,500ML VANILLA,68,59
8/14/2025,100ML STRAWBERRY,145,13
8/14/2025,250ML STRAWBERRY,84,30
8/14/2025,500ML STRAWBERRY,56,59
8/14/2025,5L STRAWBERRY,9,450
8/15/2025,100ML VANILLA,139,13
8/15/2025,250ML VANILLA,113,30
8/15/2025,500ML VANILLA,71,59
8/15/2025,100ML STRAWBERRY,128,13
8/15/2025,250ML STRAWBERRY,95,30
8/15/2025,500ML STRAWBERRY,60,59
8/15/2025,5L STRAWBERRY,9,450
8/16/2025,100ML VANILLA,149,13
8/16/2025,250ML VANILLA,110,30
8/16/2025,500ML VANILLA,81,59
8/16/2025,100ML STRAWBERRY,146,13
8/16/2025,250ML STRAWBERRY,82,30
8/16/2025,500ML STRAWBERRY,71,59
8/16/2025,5L STRAWBERRY,11,450
8/17/2025,100ML VANILLA,153,13
8/17/2025,250ML VANILLA,98,30
8/17/2025,500ML VANILLA,78,59
8/17/2025,100ML STRAWBERRY,141,13
8/17/2025,250ML STRAWBERRY,95,30
8/17/2025,500ML STRAWBERRY,66,59
8/17/2025,5L STRAWBERRY,10,450
8/18/2025,100ML VANILLA,225,13
8/18/2025,250ML VANILLA,139,30
8/18/2025,500ML VANILLA,89,59
8/18/2025,100ML STRAWBERRY,147,13
8/18/2025,250ML STRAWBERRY,136,30
8/18/2025,500ML STRAWBERRY,93,59
8/18/2025,5L STRAWBERRY,14,450
8/19/2025,100ML VANILLA,228,13
8/19/2025,250ML VANILLA,143,30
8/19/2025,500ML VANILLA,102,59
8/19/2025,100ML STRAWBERRY,157,13
8/19/2025,250ML STRAWBERRY,127,30
8/19/2025,500ML STRAWBERRY,86,59
8/19/2025,5L STRAWBERRY,14,450
8/20/2025,100ML VANILLA,158,13
8/20/2025,250ML VANILLA,93,30
8/20/2025,500ML VANILLA,82,59
8/20/2025,100ML STRAWBERRY,147,13
8/20/2025,250ML STRAWBERRY,99,30
8/20/2025,500ML STRAWBERRY,67,59
8/20/2025,5L STRAWBERRY,11,450
8/21/2025,100ML VANILLA,162,13
8/21/2025,250ML VANILLA,116,30
8/21/2025,500ML VANILLA,78,59
8/21/2025,100ML STRAWBERRY,133,13
8/21/2025,250ML STRAWBERRY,84,30
8/21/2025,500ML STRAWBERRY,73,59
8/21/2025,5L STRAWBERRY,10,450
8/22/2025,100ML VANILLA,139,13
8/22/2025,250ML VANILLA,89,30
8/22/2025,500ML VANILLA,57,59
8/22/2025,100ML STRAWBERRY,97,13
8/22/2025,250ML STRAWBERRY,64,30
8/22/2025,500ML STRAWBERRY,49,59
8/22/2025,5L STRAWBERRY,9,450
8/23/2025,100ML VANILLA,110,13
8/23/2025,250ML VANILLA,90,30
8/23/2025,500ML VANILLA,68,59
8/23/2025,100ML STRAWBERRY,109,13
8/23/2025,250ML STRAWBERRY,77,30
8/23/2025,500ML STRAWBERRY,53,59
8/23/2025,5L STRAWBERRY,9,450
8/24/2025,100ML VANILLA,109,13
8/24/2025,250ML VANILLA,88,30
8/24/2025,500ML VANILLA,58,59
8/24/2025,100ML STRAWBERRY,96,13
8/24/2025,250ML STRAWBERRY,60,30
8/24/2025,500ML STRAWBERRY,57,59
8/24/2025,5L STRAWBERRY,7,450
8/25/2025,100ML VANILLA,180,13
8/25/2025,250ML VANILLA,104,30
8/25/2025,500ML VANILLA,84,59
8/25/2025,100ML STRAWBERRY,127,13
8/25/2025,250ML STRAWBERRY,93,30
8/25/2025,500ML STRAWBERRY,59,59
8/25/2025,5L STRAWBERRY,10,450
8/26/2025,100ML VANILLA,177,13
8/26/2025,250ML VANILLA,124,30
8/26/2025,500ML VANILLA,94,59
8/26/2025,100ML STRAWBERRY,135,13
8/26/2025,250ML STRAWBERRY,84,30
8/26/2025,500ML STRAWBERRY,71,59
8/26/2025,5L STRAWBERRY,12,450
8/27/2025,100ML VANILLA,104,13
8/27/2025,250ML VANILLA,89,30
8/27/2025,500ML VANILLA,68,59
8/27/2025,100ML STRAWBERRY,97,13
8/27/2025,250ML STRAWBERRY,72,30
8/27/2025,500ML STRAWBERRY,46,59
8/27/2025,5L STRAWBERRY,8,450
8/28/2025,100ML VANILLA,137,13
8/28/2025,250ML VANILLA,85,30
8/28/2025,500ML VANILLA,56,59
8/28/2025,100ML STRAWBERRY,99,13
8/28/2025,250ML STRAWBERRY,64,30
8/28/2025,500ML STRAWBERRY,55,59
8/28/2025,5L STRAWBERRY,8,450
8/29/2025,100ML VANILLA,133,13
8/29/2025,250ML VANILLA,80,30
8/29/2025,500ML VANILLA,60,59
8/29/2025,100ML STRAWBERRY,100,13
8/29/2025,250ML STRAWBERRY,78,30
8/29/2025,500ML STRAWBERRY,44,59
8/29/2025,5L STRAWBERRY,7,450
8/30/2025,100ML VANILLA,136,13
8/30/2025,250ML VANILLA,80,30
8/30/2025,500ML VANILLA,54,59
8/30/2025,100ML STRAWBERRY,111,13
8/30/2025,250ML STRAWBERRY,73,30
8/30/2025,500ML STRAWBERRY,45,59
8/30/2025,5L STRAWBERRY,9,450
8/31/2025,100ML VANILLA,124,13
8/31/2025,250ML VANILLA,85,30
8/31/2025,500ML VANILLA,63,59
8/31/2025,100ML STRAWBERRY,108,13
8/31/2025,250ML STRAWBERRY,62,30
8/31/2025,500ML STRAWBERRY,51,59
8/31/2025,5L STRAWBERRY,9,450
9/1/2025,100ML VANILLA,154,13
9/1/2025,250ML VANILLA,128,30
9/1/2025,500ML VANILLA,86,59
9/1/2025,100ML STRAWBERRY,151,13
9/1/2025,250ML STRAWBERRY,89,30
9/1/2025,500ML STRAWBERRY,60,59
9/1/2025,5L STRAWBERRY,12,450
9/2/2025,100ML VANILLA,143,13
9/2/2025,250ML VANILLA,108,30
9/2/2025,500ML VANILLA,85,59
9/2/2025,100ML STRAWBERRY,147,13
9/2/2025,250ML STRAWBERRY,83,30
9/2/2025,500ML STRAWBERRY,71,59
9/2/2025,5L STRAWBERRY,12,450
9/3/2025,100ML VANILLA,138,13
9/3/2025,250ML VANILLA,77,30
9/3/2025,500ML VANILLA,64,59
9/3/2025,100ML STRAWBERRY,90,13
9/3/2025,250ML STRAWBERRY,64,30
9/3/2025,500ML STRAWBERRY,55,59
9/3/2025,5L STRAWBERRY,9,450
9/4/2025,100ML VANILLA,142,13
9/4/2025,250ML VANILLA,98,30
9/4/2025,500ML VANILLA,63,59
9/4/2025,100ML STRAWBERRY,98,13
9/4/2025,250ML STRAWBERRY,78,30
9/4/2025,500ML STRAWBERRY,54,59
9/4/2025,5L STRAWBERRY,8,450
9/5/2025,100ML VANILLA,118,13
9/5/2025,250ML VANILLA,96,30
9/5/2025,500ML VANILLA,54,59
9/5/2025,100ML STRAWBERRY,110,13
9/5/2025,250ML STRAWBERRY,61,30
9/5/2025,500ML STRAWBERRY,51,59
9/5/2025,5L STRAWBERRY,8,450
9/6/2025,100ML VANILLA,128,13
9/6/2025,250ML VANILLA,85,30
9/6/2025,500ML VANILLA,62,59
9/6/2025,100ML STRAWBERRY,98,13
9/6/2025,250ML STRAWBERRY,70,30
9/6/2025,500ML STRAWBERRY,55,59
9/6/2025,5L STRAWBERRY,7,450
9/7/2025,100ML VANILLA,110,13
9/7/2025,250ML VANILLA,95,30
9/7/2025,500ML VANILLA,57,59
9/7/2025,100ML STRAWBERRY,107,13
9/7/2025,250ML STRAWBERRY,67,30
9/7/2025,500ML STRAWBERRY,53,59
9/7/2025,5L STRAWBERRY,7,450
9/8/2025,100ML VANILLA,142,13
9/8/2025,250ML VANILLA,110,30
9/8/2025,500ML VANILLA,79,59
9/8/2025,100ML STRAWBERRY,148,13
9/8/2025,250ML STRAWBERRY,97,30
9/8/2025,500ML STRAWBERRY,76,59
9/8/2025,5L STRAWBERRY,10,450
9/9/2025,100ML VANILLA,163,13
9/9/2025,250ML VANILLA,111,30
9/9/2025,500ML VANILLA,82,59
9/9/2025,100ML STRAWBERRY,139,13
9/9/2025,250ML STRAWBERRY,106,30
9/9/2025,500ML STRAWBERRY,74,59
9/9/2025,5L STRAWBERRY,12,450
9/10/2025,100ML VANILLA,123,13
9/10/2025,250ML VANILLA,85,30
9/10/2025,500ML VANILLA,58,59
9/10/2025,100ML STRAWBERRY,109,13
9/10/2025,250ML STRAWBERRY,67,30
9/10/2025,500ML STRAWBERRY,51,59
9/10/2025,5L STRAWBERRY,9,450
9/11/2025,100ML VANILLA,127,13
9/11/2025,250ML VANILLA,93,30
9/11/2025,500ML VANILLA,67,59
9/11/2025,100ML STRAWBERRY,103,13
9/11/2025,250ML STRAWBERRY,73,30
9/11/2025,500ML STRAWBERRY,54,59
9/11/2025,5L STRAWBERRY,7,450
9/12/2025,100ML VANILLA,113,13
9/12/2025,250ML VANILLA,96,30
9/12/2025,500ML VANILLA,69,59
9/12/2025,100ML STRAWBERRY,88,13
9/12/2025,250ML STRAWBERRY,67,30
9/12/2025,500ML STRAWBERRY,58,59
9/12/2025,5L STRAWBERRY,9,450
9/13/2025,100ML VANILLA,117,13
9/13/2025,250ML VANILLA,94,30
9/13/2025,500ML VANILLA,61,59
9/13/2025,100ML STRAWBERRY,114,13
9/13/2025,250ML STRAWBERRY,66,30
9/13/2025,500ML STRAWBERRY,45,59
9/13/2025,5L STRAWBERRY,7,450
9/14/2025,100ML VANILLA,109,13
9/14/2025,250ML VANILLA,84,30
9/14/2025,500ML VANILLA,64,59
9/14/2025,100ML STRAWBERRY,86,13
9/14/2025,250ML STRAWBERRY,70,30
9/14/2025,500ML STRAWBERRY,50,59
9/14/2025,5L STRAWBERRY,8,450
9/15/2025,100ML VANILLA,147,13
9/15/2025,250ML VANILLA,128,30
9/15/2025,500ML VANILLA,83,59
9/15/2025,100ML STRAWBERRY,132,13
9/15/2025,250ML STRAWBERRY,86,30
9/15/2025,500ML STRAWBERRY,68,59
9/15/2025,5L STRAWBERRY,11,450
9/16/2025,100ML VANILLA,185,13
9/16/2025,250ML VANILLA,134,30
9/16/2025,500ML VANILLA,78,59
9/16/2025,100ML STRAWBERRY,151,13
9/16/2025,250ML STRAWBERRY,92,30
9/16/2025,500ML STRAWBERRY,72,59
9/16/2025,5L STRAWBERRY,13,450
9/17/2025,100ML VANILLA,140,13
9/17/2025,250ML VANILLA,89,30
9/17/2025,500ML VANILLA,70,59
9/17/2025,100ML STRAWBERRY,89,13
9/17/2025,250ML STRAWBERRY,79,30
9/17/2025,500ML STRAWBERRY,57,59
9/17/2025,5L STRAWBERRY,9,450
9/18/2025,100ML VANILLA,125,13
9/18/2025,250ML VANILLA,85,30
9/18/2025,500ML VANILLA,65,59
9/18/2025,100ML STRAWBERRY,100,13
9/18/2025,250ML STRAWBERRY,78,30
9/18/2025,500ML STRAWBERRY,49,59
9/18/2025,5L STRAWBERRY,7,450
9/19/2025,100ML VANILLA,126,13
9/19/2025,250ML VANILLA,86,30
9/19/2025,500ML VANILLA,70,59
9/19/2025,100ML STRAWBERRY,109,13
9/19/2025,250ML STRAWBERRY,67,30
9/19/2025,500ML STRAWBERRY,51,59
9/19/2025,5L STRAWBERRY,9,450
9/20/2025,100ML VANILLA,123,13
9/20/2025,250ML VANILLA,75,30
9/20/2025,500ML VANILLA,62,59
9/20/2025,100ML STRAWBERRY,100,13
9/20/2025,250ML STRAWBERRY,76,30
9/20/2025,500ML STRAWBERRY,57,59
9/20/2025,5L STRAWBERRY,9,450
9/21/2025,100ML VANILLA,135,13
9/21/2025,250ML VANILLA,74,30
9/21/2025,500ML VANILLA,68,59
9/21/2025,100ML STRAWBERRY,109,13
9/21/2025,250ML STRAWBERRY,78,30
9/21/2025,500ML STRAWBERRY,49,59
9/21/2025,5L STRAWBERRY,9,450
9/22/2025,100ML VANILLA,145,13
9/22/2025,250ML VANILLA,134,30
9/22/2025,500ML VANILLA,74,59
9/22/2025,100ML STRAWBERRY,127,13
9/22/2025,250ML STRAWBERRY,91,30
9/22/2025,500ML STRAWBERRY,72,59
9/22/2025,5L STRAWBERRY,12,450
9/23/2025,100ML VANILLA,168,13
9/23/2025,250ML VANILLA,108,30
9/23/2025,500ML VANILLA,88,59
9/23/2025,100ML STRAWBERRY,125,13
9/23/2025,250ML STRAWBERRY,93,30
9/23/2025,500ML STRAWBERRY,72,59
9/23/2025,5L STRAWBERRY,11,450
9/24/2025,100ML VANILLA,126,13
9/24/2025,250ML VANILLA,87,30
9/24/2025,500ML VANILLA,54,59
9/24/2025,100ML STRAWBERRY,97,13
9/24/2025,250ML STRAWBERRY,67,30
9/24/2025,500ML STRAWBERRY,55,59
9/24/2025,5L STRAWBERRY,8,450
9/25/2025,100ML VANILLA,132,13
9/25/2025,250ML VANILLA,82,30
9/25/2025,500ML VANILLA,59,59
9/25/2025,100ML STRAWBERRY,105,13
9/25/2025,250ML STRAWBERRY,61,30
9/25/2025,500ML STRAWBERRY,49,59
9/25/2025,5L STRAWBERRY,8,450
9/26/2025,100ML VANILLA,123,13
9/26/2025,250ML VANILLA,93,30
9/26/2025,500ML VANILLA,57,59
9/26/2025,100ML STRAWBERRY,102,13
9/26/2025,250ML STRAWBERRY,61,30
9/26/2025,500ML STRAWBERRY,46,59
9/26/2025,5L STRAWBERRY,7,450
9/27/2025,100ML VANILLA,142,13
9/27/2025,250ML VANILLA,77,30
9/27/2025,500ML VANILLA,56,59
9/27/2025,100ML STRAWBERRY,105,13
9/27/2025,250ML STRAWBERRY,71,30
9/27/2025,500ML STRAWBERRY,53,59
9/27/2025,5L STRAWBERRY,8,450
9/28/2025,100ML VANILLA,109,13
9/28/2025,250ML VANILLA,81,30
9/28/2025,500ML VANILLA,58,59
9/28/2025,100ML STRAWBERRY,116,13
9/28/2025,250ML STRAWBERRY,74,30
9/28/2025,500ML STRAWBERRY,54,59
9/28/2025,5L STRAWBERRY,7,450
9/29/2025,100ML VANILLA,145,13
9/29/2025,250ML VANILLA,127,30
9/29/2025,500ML VANILLA,73,59
9/29/2025,100ML STRAWBERRY,137,13
9/29/2025,250ML STRAWBERRY,99,30
9/29/2025,500ML STRAWBERRY,74,59
9/29/2025,5L STRAWBERRY,11,450
9/30/2025,100ML VANILLA,147,13
9/30/2025,250ML VANILLA,110,30
9/30/2025,500ML VANILLA,85,59
9/30/2025,100ML STRAWBERRY,134,13
9/30/2025,250ML STRAWBERRY,109,30
9/30/2025,500ML STRAWBERRY,65,59
9/30/2025,5L STRAWBERRY,12,450
10/1/2025,100ML VANILLA,117,13
10/1/2025,250ML VANILLA,78,30
10/1/2025,500ML VANILLA,54,59
10/1/2025,100ML STRAWBERRY,95,13
10/1/2025,250ML STRAWBERRY,75,30
10/1/2025,500ML STRAWBERRY,50,59
10/1/2025,5L STRAWBERRY,8,450
10/2/2025,100ML VANILLA,131,13
10/2/2025,250ML VANILLA,84,30
10/2/2025,500ML VANILLA,70,59
10/2/2025,100ML STRAWBERRY,96,13
10/2/2025,250ML STRAWBERRY,77,30
10/2/2025,500ML STRAWBERRY,49,59
10/2/2025,5L STRAWBERRY,8,450
10/3/2025,100ML VANILLA,127,13
10/3/2025,250ML VANILLA,77,30
10/3/2025,500ML VANILLA,67,59
10/3/2025,100ML STRAWBERRY,100,13
10/3/2025,250ML STRAWBERRY,64,30
10/3/2025,500ML STRAWBERRY,56,59
10/3/2025,5L STRAWBERRY,9,450
10/4/2025,100ML VANILLA,142,13
10/4/2025,250ML VANILLA,84,30
10/4/2025,500ML VANILLA,71,59
10/4/2025,100ML STRAWBERRY,100,13
10/4/2025,250ML STRAWBERRY,71,30
10/4/2025,500ML STRAWBERRY,44,59
10/4/2025,5L STRAWBERRY,7,450
10/5/2025,100ML VANILLA,115,13
10/5/2025,250ML VANILLA,81,30
10/5/2025,500ML VANILLA,70,59
10/5/2025,100ML STRAWBERRY,110,13
10/5/2025,250ML STRAWBERRY,63,30
10/5/2025,500ML STRAWBERRY,48,59
10/5/2025,5L STRAWBERRY,7,450
10/6/2025,100ML VANILLA,156,13
10/6/2025,250ML VANILLA,121,30
10/6/2025,500ML VANILLA,70,59
10/6/2025,100ML STRAWBERRY,126,13
10/6/2025,250ML STRAWBERRY,109,30
10/6/2025,500ML STRAWBERRY,67,59
10/6/2025,5L STRAWBERRY,10,450
10/7/2025,100ML VANILLA,180,13
10/7/2025,250ML VANILLA,102,30
10/7/2025,500ML VANILLA,80,59
10/7/2025,100ML STRAWBERRY,120,13
10/7/2025,250ML STRAWBERRY,92,30
10/7/2025,500ML STRAWBERRY,76,59
10/7/2025,5L STRAWBERRY,12,450
10/8/2025,100ML VANILLA,140,13
10/8/2025,250ML VANILLA,95,30
10/8/2025,500ML VANILLA,54,59
10/8/2025,100ML STRAWBERRY,111,13
10/8/2025,250ML STRAWBERRY,70,30
10/8/2025,500ML STRAWBERRY,52,59
10/8/2025,5L STRAWBERRY,7,450
10/9/2025,100ML VANILLA,127,13
10/9/2025,250ML VANILLA,88,30
10/9/2025,500ML VANILLA,57,59
10/9/2025,100ML STRAWBERRY,110,13
10/9/2025,250ML STRAWBERRY,78,30
10/9/2025,500ML STRAWBERRY,57,59
10/9/2025,5L STRAWBERRY,7,450
10/10/2025,100ML VANILLA,127,13
10/10/2025,250ML VANILLA,88,30
10/10/2025,500ML VANILLA,65,59
10/10/2025,100ML STRAWBERRY,104,13
10/10/2025,250ML STRAWBERRY,69,30
10/10/2025,500ML STRAWBERRY,55,59
10/10/2025,5L STRAWBERRY,8,450
10/11/2025,100ML VANILLA,118,13
10/11/2025,250ML VANILLA,88,30
10/11/2025,500ML VANILLA,57,59
10/11/2025,100ML STRAWBERRY,115,13
10/11/2025,250ML STRAWBERRY,67,30
10/11/2025,500ML STRAWBERRY,51,59
10/11/2025,5L STRAWBERRY,8,450
10/12/2025,100ML VANILLA,108,13
10/12/2025,250ML VANILLA,87,30
10/12/2025,500ML VANILLA,64,59
10/12/2025,100ML STRAWBERRY,108,13
10/12/2025,250ML STRAWBERRY,72,30
10/12/2025,500ML STRAWBERRY,56,59
10/12/2025,5L STRAWBERRY,8,450
10/13/2025,100ML VANILLA,156,13
10/13/2025,250ML VANILLA,111,30
10/13/2025,500ML VANILLA,93,59
10/13/2025,100ML STRAWBERRY,145,13
10/13/2025,250ML STRAWBERRY,108,30
10/13/2025,500ML STRAWBERRY,59,59
10/13/2025,5L STRAWBERRY,10,450
10/14/2025,100ML VANILLA,160,13
10/14/2025,250ML VANILLA,130,30
10/14/2025,500ML VANILLA,78,59
10/14/2025,100ML STRAWBERRY,155,13
10/14/2025,250ML STRAWBERRY,105,30
10/14/2025,500ML STRAWBERRY,76,59
10/14/2025,5L STRAWBERRY,10,450
10/15/2025,100ML VANILLA,135,13
10/15/2025,250ML VANILLA,86,30
10/15/2025,500ML VANILLA,65,59
10/15/2025,100ML STRAWBERRY,103,13
10/15/2025,250ML STRAWBERRY,66,30
10/15/2025,500ML STRAWBERRY,47,59
10/15/2025,5L STRAWBERRY,8,450
10/16/2025,100ML VANILLA,134,13
10/16/2025,250ML VANILLA,94,30
10/16/2025,500ML VANILLA,68,59
10/16/2025,100ML STRAWBERRY,94,13
10/16/2025,250ML STRAWBERRY,76,30
10/16/2025,500ML STRAWBERRY,51,59
10/16/2025,5L STRAWBERRY,8,450
10/17/2025,100ML VANILLA,108,13
10/17/2025,250ML VANILLA,75,30
10/17/2025,500ML VANILLA,68,59
10/17/2025,100ML STRAWBERRY,101,13
10/17/2025,250ML STRAWBERRY,70,30
10/17/2025,500ML STRAWBERRY,52,59
10/17/2025,5L STRAWBERRY,7,450
10/18/2025,100ML VANILLA,138,13
10/18/2025,250ML VANILLA,100,30
10/18/2025,500ML VANILLA,65,59
10/18/2025,100ML STRAWBERRY,105,13
10/18/2025,250ML STRAWBERRY,82,30
10/18/2025,500ML STRAWBERRY,51,59
10/18/2025,5L STRAWBERRY,7,450
10/19/2025,100ML VANILLA,128,13
10/19/2025,250ML VANILLA,96,30
10/19/2025,500ML VANILLA,56,59
10/19/2025,100ML STRAWBERRY,90,13
10/19/2025,250ML STRAWBERRY,72,30
10/19/2025,500ML STRAWBERRY,44,59
10/19/2025,5L STRAWBERRY,8,450
10/20/2025,100ML VANILLA,171,13
10/20/2025,250ML VANILLA,105,30
10/20/2025,500ML VANILLA,75,59
10/20/2025,100ML STRAWBERRY,134,13
10/20/2025,250ML STRAWBERRY,88,30
10/20/2025,500ML STRAWBERRY,68,59
10/20/2025,5L STRAWBERRY,12,450
10/21/2025,100ML VANILLA,149,13
10/21/2025,250ML VANILLA,117,30
10/21/2025,500ML VANILLA,84,59
10/21/2025,100ML STRAWBERRY,159,13
10/21/2025,250ML STRAWBERRY,98,30
10/21/2025,500ML STRAWBERRY,63,59
10/21/2025,5L STRAWBERRY,10,450
10/22/2025,100ML VANILLA,133,13
10/22/2025,250ML VANILLA,96,30
10/22/2025,500ML VANILLA,77,59
10/22/2025,100ML STRAWBERRY,117,13
10/22/2025,250ML STRAWBERRY,74,30
10/22/2025,500ML STRAWBERRY,57,59
10/22/2025,5L STRAWBERRY,10,450
10/23/2025,100ML VANILLA,141,13
